X,Dam_Name,Continent,Lat,Long,Source,,Flag,Article_source,ORD_FLOW,storage,up_area_sk,dem,underground,sgr_dk_rav,row_max_tmin,row_max_q
10534,Shinde Dam,Asia,20.505284,73.700377,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38355dams with location,catchment,and attribute information",6,NA,1.40747,564,445,157,24.1,866.2
10535,Badarkha Dam,Asia,20.490833,75.199067,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38356dams with location,catchment,and attribute information",7,NA,20.7143,370,286,40,27.7,213.4
10536,Rushi Dam,Asia,20.473528,77.494372,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38357dams with location,catchment,and attribute information",7,NA,13.4732,392,175,43,29.1,322.6
10537,Chankapur Dam,Asia,20.497948,73.894672,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38358dams with location,catchment,and attribute information",6,NA,290.116,714,408,65,24,423.4
10538,Warthan Dam,Asia,20.49971,75.371366,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38359dams with location,catchment,and attribute information",8,NA,18.3004,442,306,81,27.5,211.7
10539,Hatola Dam,Asia,20.499783,77.2008,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38360dams with location,catchment,and attribute information",7,NA,47.266,350,123,45,28.9,312.7
10540,Dahad Dam,Asia,20.495109,76.05921,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38361dams with location,catchment,and attribute information",8,NA,12.6679,653,311,0,27.1,218.4
10541,Sirasgaon Dam,Asia,20.510032,77.721824,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38362dams with location,catchment,and attribute information",7,NA,61.9341,368,189,59,29.6,310.4
10542,Ghodambe Dam,Asia,20.510458,73.748629,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38363dams with location,catchment,and attribute information",7,NA,13.2679,787,359,53,23.4,797
10543,Ajanta Andheri Dam,Asia,20.512376,75.761414,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38364dams with location,catchment,and attribute information",7,NA,43.0332,626,413,151,26.9,205.5
10545,Lal Dam,Asia,20.516389,79.103385,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38365dams with location,catchment,and attribute information",6,NA,107.331,249,67,11,29.4,448.3
10546,Kusunpur Dam,Asia,20.513941,85.73428,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38366dams with location,catchment,and attribute information",7,NA,11.2572,43,107,20,26.1,449.9
10547,Pairi Dam,Asia,20.518755,82.316435,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38367dams with location,catchment,and attribute information",6,NA,485.546,487,389,39,26.6,406.5
10548,Hanumantkheda Dam,Asia,20.510977,75.298612,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38368dams with location,catchment,and attribute information",8,NA,12.0632,292,94,42,27.9,213.1
10549,Ganeshpur Dam,Asia,20.527485,76.502377,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38369dams with location,catchment,and attribute information",8,NA,20.5065,451,223,68,29.3,261.4
10550,Satgaon Dam,Asia,20.525,75.406,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38370dams with location,catchment,and attribute information",7,NA,24.7316,356,232,47,28.1,210.5
10551,Morhal Dam,Asia,20.527702,77.389105,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38371dams with location,catchment,and attribute information",8,NA,10.8569,365,113,0,29.2,314.2
10552,Sidhumber Dam,Asia,20.532257,73.236495,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38372dams with location,catchment,and attribute information",5,NA,279.779,195,380,23,27.6,1505.4
10553,Bordi Dam,Asia,20.529607,81.031221,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38373dams with location,catchment,and attribute information",6,NA,36.7889,408,168,40,26.8,455.1
10554,Ghorazari Dam,Asia,20.536703,79.637948,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38374dams with location,catchment,and attribute information",7,NA,84.4103,266,177,8,28.7,535.5
10555,Murramsilli Dam,Asia,20.539,81.663,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38375dams with location,catchment,and attribute information",6,NA,518.732,386,120,19,26.9,401.6
10556,Gyanganga Dam,Asia,20.541,76.416,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38376dams with location,catchment,and attribute information",7,NA,166.878,465,390,25,28.4,242.9
10557,Gondegaon Dam,Asia,20.541,75.34,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38377dams with location,catchment,and attribute information",7,NA,30.9645,442,306,48,28,209.9
10558,Domkutch Dam,Asia,20.54688,85.075697,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38378dams with location,catchment,and attribute information",7,NA,10.0489,140,286,123,24.8,410.1
10559,Borkheda Dam,Asia,20.547,75.031,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38379dams with location,catchment,and attribute information",8,NA,18.897,320,69,31,27.2,202.1
10560,Chikhali Dam,Asia,20.548154,81.081371,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38380dams with location,catchment,and attribute information",7,NA,12.8629,408,168,81,27.2,448.2
10561,Bubali Dam,Asia,20.547892,73.655649,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38381dams with location,catchment,and attribute information",7,NA,9.24662,564,445,126,26.2,1003.8
10562,Agnawati Dam,Asia,20.548964,75.216365,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38382dams with location,catchment,and attribute information",7,NA,77.0166,370,286,32,27.8,211
10563,Sakur Dam,Asia,20.553165,74.782718,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38383dams with location,catchment,and attribute information",7,NA,68.5301,375,119,30,26.9,163
10564,Sakhalinala Dam,Asia,20.551873,77.712944,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38384dams with location,catchment,and attribute information",7,NA,73.574,368,189,34,29.7,304.3
10565,Pothara Dam,Asia,20.552,79.038,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38385dams with location,catchment,and attribute information",7,NA,209.364,235,55,18,29.5,436.4
10566,Pimpalgaon Dam,Asia,20.553071,75.480437,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38386dams with location,catchment,and attribute information",7,NA,21.3097,356,232,51,28.2,199.9
10567,Gahula Dam,Asia,20.553036,75.427652,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38387dams with location,catchment,and attribute information",8,NA,0.200985,356,232,0,28.1,204.3
10568,Mozari Dam,Asia,20.557126,77.298183,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38388dams with location,catchment,and attribute information",7,NA,32.7666,343,133,55,29.2,299.2
10569,Bhadane Dam,Asia,20.560617,73.828667,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38389dams with location,catchment,and attribute information",7,NA,5.82808,780,449,111,23.5,615.8
10570,Soygaon Dam,Asia,20.561621,75.612369,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38390dams with location,catchment,and attribute information",7,NA,29.7511,372,249,63,27.5,202.8
10571,Suhagi Dam,Asia,20.563043,84.964974,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38391dams with location,catchment,and attribute information",6,NA,47.6198,251,434,0,26.2,372.2
10572,Tondapur Dam,Asia,20.571511,75.80445,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38392dams with location,catchment,and attribute information",7,NA,65.1299,453,195,50,28,195.5
10573,Saputara Dam,Asia,20.576,73.748,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38393dams with location,catchment,and attribute information",7,NA,4.6223,780,449,93,23.1,718.6
10574,Ghota Dam,Asia,20.57185,77.3055,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38394dams with location,catchment,and attribute information",7,NA,19.6958,343,133,46,29.2,299.2
10575,Baghjharan Dam,Asia,20.573005,82.852147,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38395dams with location,catchment,and attribute information",6,NA,60.8965,330,126,26,27.7,298.8
10576,Dhanoli Dam,Asia,20.574633,73.78265,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38396dams with location,catchment,and attribute information",7,NA,8.84257,780,449,93,23.1,718.6
10577,Rawala Dam,Asia,20.57506,75.870137,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38397dams with location,catchment,and attribute information",7,NA,25.9299,379,158,150,28.1,195.8
10578,Galan Dam,Asia,20.5763,75.272478,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38398dams with location,catchment,and attribute information",7,NA,19.4965,290,107,47,28,208.2
10579,Khadkisim Dam,Asia,20.578544,74.929655,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38399dams with location,catchment,and attribute information",8,NA,38.9769,338,105,26,27.1,189.6
10580,Sarwapimpri Dam,Asia,20.579161,75.415684,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38400dams with location,catchment,and attribute information",7,NA,61.7182,356,232,33,28.2,205.6
10582,Unknown 66,Asia,20.583214,96.169439,CGIAR Greater Mekong,,unrecord,"Global Dam Tracker:A database of more than 38401dams with location,catchment,and attribute information",6,NA,679.155,323,197,9,25.2,7.7
10583,Bhegu Dam,Asia,20.596623,73.793668,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38402dams with location,catchment,and attribute information",7,NA,4.82255,780,449,59,23.5,615.8
10584,Shemali Dam,Asia,20.588567,74.2614,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38403dams with location,catchment,and attribute information",7,NA,29.3314,550,203,69,25.6,147.4
10585,Sapua (Medium) Dam,Asia,20.590333,85.293864,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38404dams with location,catchment,and attribute information",6,NA,57.883,211,285,61,26.2,388.8
10586,Godri Dam,Asia,20.58,75.893483,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38405dams with location,catchment,and attribute information",7,NA,33.5664,379,158,150,28.9,187.1
10587,Hiwarkhed Dam,Asia,20.580167,76.534079,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38406dams with location,catchment,and attribute information",8,NA,10.4504,328,146,18,29.7,215
10588,Bhortola Dam,Asia,20.594,81.06,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38407dams with location,catchment,and attribute information",7,NA,12.4588,402,156,30,27.4,451.5
10589,Krishnapuri Dam,Asia,20.592455,74.867089,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38408dams with location,catchment,and attribute information",8,NA,19.4886,362,141,41,27.5,171.1
10590,Bembla Dam,Asia,20.591,78.132,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38409dams with location,catchment,and attribute information",5,NA,2556.29,272,77,21,29.6,311
10591,Sundar(OD) Dam,Asia,20.595128,82.589552,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38410dams with location,catchment,and attribute information",6,NA,140.383,343,127,31,27.8,328
10592,Unknown 55,Asia,20.597321,95.89696,CGIAR Greater Mekong,,unrecord,"Global Dam Tracker:A database of more than 38411dams with location,catchment,and attribute information",6,NA,254.22,248,68,27,25.8,8.2
10593,Paldhag Dam,Asia,20.597,76.301,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38412dams with location,catchment,and attribute information",8,NA,25.5222,477,288,39,29,195.2
10594,Hiwara Dam,Asia,20.598574,75.355248,India-WRIS Wiki,,unrecord,"Global Dam Tracker:A database of more than 38413dams with location,catchment,and attribute information",7,NA,197.24,292,94,25,28,205.3
10595,Kengtawng,Asia,20.598509,98.293883,CGIAR Greater Mekong,,unrecord,"Global Dam Tracker:A database of more than 38414dams with location,catchment,and attribute information",6,NA,48.6063,679,324,162,23.3,32.8
